train/total_loss_step,train/quant_loss_step,train/rec_loss_step,train/pix_rec_loss_step,train/geo_rec_loss_step,train/mask_rec_loss_step,train/perceptual_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/normal_loss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,created_at,val/rec_loss,val/aeloss,val/total_loss,val/quant_loss,val/pix_rec_loss,val/geo_rec_loss,val/mask_rec_loss,val/perceptual_loss,val/d_weight,val/disc_factor,val/g_loss,val/normal_loss,val/disc_loss,val/logits_real,val/logits_fake,train/total_loss_epoch,train/quant_loss_epoch,train/rec_loss_epoch,train/pix_rec_loss_epoch,train/geo_rec_loss_epoch,train/mask_rec_loss_epoch,train/perceptual_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/normal_loss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch
4.425993919372559,4.145874500274658,0.2801191806793213,0.2801191806793213,0.0,0.0,0.0,0.05729539692401886,0.0,-0.5788363218307495,0.09181569516658783,0.0,1.2284730672836304,0.39858853816986084,0,2024-08-14 15:58:04.135159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6038224697113037,2.358395576477051,0.2454269826412201,0.2454269826412201,0.0,0.0,0.0,0.0612717904150486,0.0,-0.8157267570495605,0.09307216107845306,0.0,1.2458860874176025,0.6761489510536194,0,2024-08-14 16:00:15.896658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8539815545082092,0.634222686290741,0.21975886821746826,0.21975886821746826,0.0,0.0,0.0,0.16312198340892792,0.0,-0.7512250542640686,0.08901523053646088,0.0,1.2477582693099976,0.7241950035095215,0,2024-08-14 16:02:27.410774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5473509430885315,0.3395256996154785,0.20782524347305298,0.20782524347305298,0.0,0.0,0.0,0.24561454355716705,0.0,-0.7540942430496216,0.09121157228946686,0.0,1.2234666347503662,0.6281548142433167,0,2024-08-14 16:04:38.365544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2811187505722046,0.09511762857437134,0.18600113689899445,0.18600113689899445,0.0,0.0,0.0,0.23044179379940033,0.0,-1.0398077964782715,0.08283036947250366,0.0,1.221217393875122,1.0355777740478516,0,2024-08-14 16:06:49.086400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28114742040634155,0.11749871075153351,0.16364872455596924,0.16364872455596924,0.0,0.0,0.0,0.1413888931274414,0.0,-0.9910778403282166,0.07923214882612228,0.0,1.1881444454193115,1.0080909729003906,0,2024-08-14 16:09:01.266628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1938478648662567,0.033503226935863495,0.16034463047981262,0.16034463047981262,0.0,0.0,0.0,0.17090320587158203,0.0,-1.039232611656189,0.07668578624725342,0.0,1.2194774150848389,1.0697262287139893,0,2024-08-14 16:11:11.946560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1940038800239563,0.041107989847660065,0.15289589762687683,0.15289589762687683,0.0,0.0,0.0,0.34637680649757385,0.0,-1.060581088066101,0.07592117786407471,0.0,1.2349835634231567,0.9748276472091675,0,2024-08-14 16:13:23.001727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17392119765281677,0.019822169095277786,0.15409903228282928,0.15409903228282928,0.0,0.0,0.0,0.13312289118766785,0.0,-1.0759000778198242,0.07566629350185394,0.0,1.2223392724990845,1.0338717699050903,0,2024-08-14 16:15:33.991468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16873396933078766,0.030706193298101425,0.13802777230739594,0.13802777230739594,0.0,0.0,0.0,0.17975294589996338,0.0,-1.1003133058547974,0.07359325140714645,0.0,1.2174354791641235,1.0547237396240234,0,2024-08-14 16:17:44.979568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15467888116836548,0.011476151645183563,0.14320272207260132,0.14320272207260132,0.0,0.0,0.0,0.4540466070175171,0.0,-1.111737847328186,0.06802156567573547,0.0,1.2421598434448242,1.1029376983642578,0,2024-08-14 16:19:58.100160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15747514367103577,0.01707935519516468,0.14039579033851624,0.14039579033851624,0.0,0.0,0.0,0.4795120060443878,0.0,-1.087998867034912,0.06542325019836426,0.0,1.2426680326461792,1.1094260215759277,0,2024-08-14 16:22:09.412183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12278534471988678,0.014239296317100525,0.10854604840278625,0.10854604840278625,0.0,0.0,0.0,0.28625598549842834,0.0,-1.0979182720184326,0.05999290943145752,0.0,1.2222708463668823,1.1324095726013184,0,2024-08-14 16:24:21.509467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1290903389453888,0.021383218467235565,0.10770712047815323,0.10770712047815323,0.0,0.0,0.0,0.3227863311767578,0.0,-1.186462640762329,0.05978446453809738,0.0,1.2329083681106567,1.1849130392074585,0,2024-08-14 16:26:32.088952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12102795392274857,0.018429376184940338,0.10259857773780823,0.10259857773780823,0.0,0.0,0.0,0.2403755933046341,0.0,-1.204042911529541,0.05510955676436424,0.0,1.2269784212112427,1.2106813192367554,0,2024-08-14 16:28:42.925908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09471128135919571,0.008667274378240108,0.08604400604963303,0.08604400604963303,0.0,0.0,0.0,0.16165411472320557,0.0,-1.2349283695220947,0.05045655369758606,0.0,1.212308645248413,1.1505382061004639,0,2024-08-14 16:30:53.566183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1062760055065155,0.008266187272965908,0.09800981730222702,0.09800981730222702,0.0,0.0,0.0,0.3695823550224304,0.0,-1.2104239463806152,0.0500376932322979,0.0,1.2191637754440308,1.212472915649414,0,2024-08-14 16:33:04.481139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09354738146066666,0.009461069479584694,0.08408631384372711,0.08408631384372711,0.0,0.0,0.0,0.20488865673542023,0.0,-1.2466700077056885,0.045778628438711166,0.0,1.2320835590362549,1.2153000831604004,0,2024-08-14 16:35:15.255795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09127506613731384,0.008052929304540157,0.08322213590145111,0.08322213590145111,0.0,0.0,0.0,0.2201519012451172,0.0,-1.2397841215133667,0.04570071026682854,0.0,1.2537424564361572,1.2869303226470947,0,2024-08-14 16:37:25.884912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08916781097650528,0.008912318386137486,0.08025549352169037,0.08025549352169037,0.0,0.0,0.0,0.18210867047309875,0.0,-1.256832480430603,0.045303426682949066,0.0,1.2374128103256226,1.2587165832519531,0,2024-08-14 16:39:36.631666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08455102890729904,0.00790136493742466,0.07664966583251953,0.07664966583251953,0.0,0.0,0.0,0.35139989852905273,0.0,-1.303404450416565,0.04353110119700432,0.0,1.2774230241775513,1.2831344604492188,0,2024-08-14 16:41:50.223644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08401323854923248,0.00749982800334692,0.07651340961456299,0.07651340961456299,0.0,0.0,0.0,0.24335286021232605,0.0,-1.281929850578308,0.04351937770843506,0.0,1.2525739669799805,1.2555720806121826,0,2024-08-14 16:44:01.342520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0877285897731781,0.007235068827867508,0.0804935172200203,0.0804935172200203,0.0,0.0,0.0,0.24276821315288544,0.0,-1.2868636846542358,0.044371597468853,0.0,1.2402676343917847,1.230514407157898,0,2024-08-14 16:46:12.421935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,2024-08-14 16:49:40.850442,0.08343690633773804,0.09438947588205338,0.09438947588205338,0.0109525416046381,0.08343690633773804,0.0,0.0,0.0,0.0,0.0,-1.1950260400772095,0.047249212861061096,0.0,1.4358761310577393,1.1950260400772095,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,2024-08-14 16:49:41.819384,,,,,,,,,,,,,,,,0.44072532653808594,0.29755860567092896,0.14305110275745392,0.14305110275745392,0.0,0.0,0.0,0.2540891766548157,0.0016912425635382533,-1.040934443473816,0.06627700477838516,0.0027045023161917925,1.2316341400146484,1.0424271821975708
0.09067900478839874,0.006900297477841377,0.08377870917320251,0.08377870917320251,0.0,0.0,0.0,0.4040693938732147,0.0,-1.1922167539596558,0.04581579566001892,0.0,1.1959645748138428,1.1829265356063843,1,2024-08-14 16:50:34.521056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08620694279670715,0.006680949591100216,0.07952599227428436,0.07952599227428436,0.0,0.0,0.0,0.5091976523399353,0.0,-1.2618612051010132,0.04447425156831741,0.0,1.2416279315948486,1.2290763854980469,1,2024-08-14 16:52:45.104810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08492337167263031,0.005371037404984236,0.07955233752727509,0.07955233752727509,0.0,0.0,0.0,0.43528857827186584,0.0,-1.2309074401855469,0.04246225953102112,0.0,1.2356793880462646,1.259569764137268,1,2024-08-14 16:54:57.375199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07788105309009552,0.0057836296036839485,0.07209742069244385,0.07209742069244385,0.0,0.0,0.0,0.20106832683086395,0.0,-1.252679705619812,0.04227091372013092,0.0,1.2673027515411377,1.2971031665802002,1,2024-08-14 16:57:08.396747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08086438477039337,0.005932562053203583,0.07493182271718979,0.07493182271718979,0.0,0.0,0.0,0.2853904962539673,0.0,-1.213372826576233,0.042231522500514984,0.0,1.2348346710205078,1.2733204364776611,1,2024-08-14 16:59:19.618483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08060292899608612,0.006072702817618847,0.074530228972435,0.074530228972435,0.0,0.0,0.0,0.3692418336868286,0.0,-1.2404837608337402,0.042916517704725266,0.0,1.2137821912765503,1.2461450099945068,1,2024-08-14 17:01:30.613739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07041177153587341,0.004511314444243908,0.06590045988559723,0.06590045988559723,0.0,0.0,0.0,0.3246476650238037,0.0,-1.2411847114562988,0.039260320365428925,0.0,1.233634114265442,1.2343690395355225,1,2024-08-14 17:03:41.515252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07553939521312714,0.0051779430359601974,0.07036145031452179,0.07036145031452179,0.0,0.0,0.0,0.1372162252664566,0.0,-1.2287702560424805,0.04314892739057541,0.0,1.2169077396392822,1.2242531776428223,1,2024-08-14 17:05:52.196659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07065640389919281,0.004622887820005417,0.0660335123538971,0.0660335123538971,0.0,0.0,0.0,0.3405113220214844,0.0,-1.223331332206726,0.040051013231277466,0.0,1.216225504875183,1.2271370887756348,1,2024-08-14 17:08:03.050220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06909891217947006,0.003844443242996931,0.06525447219610214,0.06525447219610214,0.0,0.0,0.0,0.23396773636341095,0.0,-1.2463264465332031,0.03956671804189682,0.0,1.2357405424118042,1.2621183395385742,1,2024-08-14 17:10:13.432983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07215309888124466,0.0045258477330207825,0.06762725114822388,0.06762725114822388,0.0,0.0,0.0,0.2539220452308655,0.0,-1.2364164590835571,0.03977913782000542,0.0,1.2432163953781128,1.2827447652816772,1,2024-08-14 17:12:24.567845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07311588525772095,0.004003392532467842,0.06911249458789825,0.06911249458789825,0.0,0.0,0.0,0.3163863718509674,0.0,-1.2355836629867554,0.04025808721780777,0.0,1.2058922052383423,1.2074637413024902,1,2024-08-14 17:14:35.336828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06550262123346329,0.0036476387176662683,0.06185498088598251,0.06185498088598251,0.0,0.0,0.0,0.19083285331726074,0.0,-1.2707738876342773,0.03788734972476959,0.0,1.254617691040039,1.243722915649414,1,2024-08-14 17:16:46.241546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0735333189368248,0.0031577288173139095,0.07037559151649475,0.07037559151649475,0.0,0.0,0.0,0.5515211224555969,0.0,-1.2201040983200073,0.03903002291917801,0.0,1.2279797792434692,1.23513925075531,1,2024-08-14 17:18:57.004469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07210741192102432,0.0036362307146191597,0.06847117841243744,0.06847117841243744,0.0,0.0,0.0,0.24439294636249542,0.0,-1.2644658088684082,0.04177001118659973,0.0,1.2438560724258423,1.2467546463012695,1,2024-08-14 17:21:07.526569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07509643584489822,0.0035733100958168507,0.07152312248945236,0.07152312248945236,0.0,0.0,0.0,0.49932974576950073,0.0,-1.208173155784607,0.03974026441574097,0.0,1.200688123703003,1.2182965278625488,1,2024-08-14 17:23:18.231769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07402964681386948,0.0038148751482367516,0.07021477073431015,0.07021477073431015,0.0,0.0,0.0,0.5628410577774048,0.0,-1.2428566217422485,0.03915196284651756,0.0,1.242270827293396,1.2433947324752808,1,2024-08-14 17:25:28.645563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06469354778528214,0.004752057604491711,0.05994148924946785,0.05994148924946785,0.0,0.0,0.0,0.31402766704559326,0.0,-1.2430527210235596,0.038088731467723846,0.0,1.2305471897125244,1.23402738571167,1,2024-08-14 17:27:43.534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06355469673871994,0.004311270080506802,0.05924342945218086,0.05924342945218086,0.0,0.0,0.0,0.20908287167549133,0.0,-1.2238364219665527,0.03709650784730911,0.0,1.2335326671600342,1.2538210153579712,1,2024-08-14 17:29:54.311344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06134786084294319,0.0037970789708197117,0.05755078047513962,0.05755078047513962,0.0,0.0,0.0,0.4345015287399292,0.0,-1.267799735069275,0.03565959632396698,0.0,1.253556251525879,1.2693359851837158,1,2024-08-14 17:32:05.156133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06267382204532623,0.004101375117897987,0.058572448790073395,0.058572448790073395,0.0,0.0,0.0,0.5061633586883545,0.0,-1.2394448518753052,0.035942964255809784,0.0,1.2247278690338135,1.224967360496521,1,2024-08-14 17:34:16.504104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06562798470258713,0.004237174987792969,0.06139080971479416,0.06139080971479416,0.0,0.0,0.0,0.3958218991756439,0.0,-1.2720706462860107,0.03705953061580658,0.0,1.2413761615753174,1.2256135940551758,1,2024-08-14 17:36:27.439757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05852699652314186,0.0035474118776619434,0.054979585111141205,0.054979585111141205,0.0,0.0,0.0,0.34181326627731323,0.0,-1.2955689430236816,0.033267393708229065,0.0,1.278364896774292,1.2881461381912231,1,2024-08-14 17:38:38.481977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06093161180615425,0.00415382394567132,0.05677778646349907,0.05677778646349907,0.0,0.0,0.0,0.24377106130123138,0.0,-1.2036653757095337,0.037840813398361206,0.0,1.2106671333312988,1.226183295249939,1,2024-08-14 17:40:49.325382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,2024-08-14 17:43:21.985566,0.061588797718286514,0.06592477113008499,0.06592477113008499,0.004335956647992134,0.061588797718286514,0.0,0.0,0.0,0.0,0.0,-1.4538991451263428,0.037097036838531494,0.0,1.5112919807434082,1.4538991451263428,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,2024-08-14 17:43:22.717296,,,,,,,,,,,,,,,,0.07115618139505386,0.004635851830244064,0.06652040034532547,0.06652040034532547,0.0,0.0,0.0,0.335574209690094,0.0,-1.2452585697174072,0.03959479555487633,0.0,1.2339391708374023,1.245209813117981
0.06098099425435066,0.003909612540155649,0.05707138031721115,0.05707138031721115,0.0,0.0,0.0,0.26114732027053833,0.0,-1.2338687181472778,0.036731570959091187,0.0,1.2401858568191528,1.257470726966858,2,2024-08-14 17:44:59.273901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05509129911661148,0.004598443396389484,0.05049285665154457,0.05049285665154457,0.0,0.0,0.0,0.2789333462715149,0.0,-1.278172254562378,0.03395280987024307,0.0,1.2581946849822998,1.2582759857177734,2,2024-08-14 17:47:09.728707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05523078888654709,0.003735535079613328,0.051495254039764404,0.051495254039764404,0.0,0.0,0.0,0.39570751786231995,0.0,-1.242921233177185,0.0337638184428215,0.0,1.2186511754989624,1.2208837270736694,2,2024-08-14 17:49:20.245869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052490077912807465,0.0038591125048696995,0.0486309640109539,0.0486309640109539,0.0,0.0,0.0,0.19741109013557434,0.0,-1.252381682395935,0.032210297882556915,0.0,1.2395055294036865,1.2460522651672363,2,2024-08-14 17:51:31.986917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05652780458331108,0.0039007579907774925,0.052627045661211014,0.052627045661211014,0.0,0.0,0.0,0.37190574407577515,0.0,-1.242224097251892,0.032491423189640045,0.0,1.230953574180603,1.2276146411895752,2,2024-08-14 17:53:42.661364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06232792139053345,0.003891558153554797,0.05843636393547058,0.05843636393547058,0.0,0.0,0.0,0.44804471731185913,0.0,-1.242200255393982,0.035109441727399826,0.0,1.2340985536575317,1.2582015991210938,2,2024-08-14 17:55:53.523531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05083448067307472,0.0038143524434417486,0.04702012985944748,0.04702012985944748,0.0,0.0,0.0,0.24695011973381042,0.0,-1.233746886253357,0.031278640031814575,0.0,1.2364619970321655,1.258306622505188,2,2024-08-14 17:58:03.978303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05922996625304222,0.004165749065577984,0.05506421625614166,0.05506421625614166,0.0,0.0,0.0,0.5408586859703064,0.0,-1.250441312789917,0.032960280776023865,0.0,1.2489091157913208,1.2683173418045044,2,2024-08-14 18:00:14.791844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.050827957689762115,0.0036913850344717503,0.0471365712583065,0.0471365712583065,0.0,0.0,0.0,0.34622302651405334,0.0,-1.2516096830368042,0.03064887598156929,0.0,1.2384566068649292,1.2482752799987793,2,2024-08-14 18:02:25.462275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05365109443664551,0.004071354866027832,0.049579739570617676,0.049579739570617676,0.0,0.0,0.0,0.2582836449146271,0.0,-1.2501535415649414,0.03298233076930046,0.0,1.2456647157669067,1.2713372707366943,2,2024-08-14 18:04:36.144321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0479220487177372,0.003451709635555744,0.04447034001350403,0.04447034001350403,0.0,0.0,0.0,0.37444162368774414,0.0,-1.2486313581466675,0.02961871027946472,0.0,1.2430161237716675,1.254582405090332,2,2024-08-14 18:06:47.092847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053614743053913116,0.0039959317073225975,0.049618810415267944,0.049618810415267944,0.0,0.0,0.0,0.2104804366827011,0.0,-1.2512156963348389,0.03249208256602287,0.0,1.228470802307129,1.2291841506958008,2,2024-08-14 18:08:57.566660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052976105362176895,0.004097064025700092,0.04887904226779938,0.04887904226779938,0.0,0.0,0.0,0.46133914589881897,0.0,-1.2557634115219116,0.032081231474876404,0.0,1.2480131387710571,1.2709746360778809,2,2024-08-14 18:11:08.483892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05690145492553711,0.004174548666924238,0.052726905792951584,0.052726905792951584,0.0,0.0,0.0,0.26512637734413147,0.0,-1.2178767919540405,0.034613750874996185,0.0,1.2238690853118896,1.2412956953048706,2,2024-08-14 18:13:22.976973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051264550536870956,0.0037180271465331316,0.04754652455449104,0.04754652455449104,0.0,0.0,0.0,0.5240585207939148,0.0,-1.2492308616638184,0.028618209064006805,0.0,1.2420655488967896,1.251293420791626,2,2024-08-14 18:15:33.883072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.049445029348134995,0.0038791480474174023,0.045565880835056305,0.045565880835056305,0.0,0.0,0.0,0.3033064007759094,0.0,-1.2616939544677734,0.029699131846427917,0.0,1.2461658716201782,1.2483412027359009,2,2024-08-14 18:17:44.514675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05170673504471779,0.003700781147927046,0.048005953431129456,0.048005953431129456,0.0,0.0,0.0,0.4345480501651764,0.0,-1.245227575302124,0.03181011229753494,0.0,1.2294713258743286,1.2361817359924316,2,2024-08-14 18:19:55.135750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053249187767505646,0.004087807144969702,0.049161382019519806,0.049161382019519806,0.0,0.0,0.0,0.44728153944015503,0.0,-1.2525197267532349,0.03317083418369293,0.0,1.2361154556274414,1.2521991729736328,2,2024-08-14 18:22:05.973728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04641455039381981,0.0038114069029688835,0.04260314255952835,0.04260314255952835,0.0,0.0,0.0,0.24291911721229553,0.0,-1.2514272928237915,0.028470700606703758,0.0,1.2235373258590698,1.2165718078613281,2,2024-08-14 18:24:17.910897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052596379071474075,0.004072505049407482,0.04852387309074402,0.04852387309074402,0.0,0.0,0.0,0.23336976766586304,0.0,-1.2680301666259766,0.03238246589899063,0.0,1.260402798652649,1.264313817024231,2,2024-08-14 18:26:28.756672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04693480581045151,0.0036199199967086315,0.04331488534808159,0.04331488534808159,0.0,0.0,0.0,0.21688653528690338,0.0,-1.2653594017028809,0.030398748815059662,0.0,1.259296178817749,1.2711162567138672,2,2024-08-14 18:28:39.477388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053862880915403366,0.004020158667117357,0.049842722713947296,0.049842722713947296,0.0,0.0,0.0,0.49566978216171265,0.0,-1.2468533515930176,0.03161829337477684,0.0,1.230556607246399,1.2354248762130737,2,2024-08-14 18:30:49.857054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04682028293609619,0.0039055044762790203,0.042914777994155884,0.042914777994155884,0.0,0.0,0.0,0.23911966383457184,0.0,-1.2405083179473877,0.028173398226499557,0.0,1.2323273420333862,1.2431608438491821,2,2024-08-14 18:33:00.644747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,2024-08-14 18:36:59.666300,0.05028558149933815,0.0546492338180542,0.0546492338180542,0.004363672807812691,0.05028558149933815,0.0,0.0,0.0,0.0,0.0,-1.2274342775344849,0.032803501933813095,0.0,1.3634816408157349,1.2274342775344849,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,2024-08-14 18:37:00.696758,,,,,,,,,,,,,,,,0.05323360860347748,0.003923661075532436,0.049309927970170975,0.049309927970170975,0.0,0.0,0.0,0.34476983547210693,0.0,-1.243983507156372,0.03189903125166893,0.0,1.2340220212936401,1.2439337968826294
0.05329417809844017,0.004082925152033567,0.049211252480745316,0.049211252480745316,0.0,0.0,0.0,0.31022265553474426,0.0,-1.2519588470458984,0.03259456902742386,0.0,1.2457715272903442,1.268233299255371,3,2024-08-14 18:37:10.495653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05171361565589905,0.0035602524876594543,0.048153363168239594,0.048153363168239594,0.0,0.0,0.0,0.3821493685245514,0.0,-1.2458105087280273,0.03100871667265892,0.0,1.2432820796966553,1.2464659214019775,3,2024-08-14 18:39:22.115572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04930650070309639,0.0036325608380138874,0.04567394033074379,0.04567394033074379,0.0,0.0,0.0,0.41772300004959106,0.0,-1.2671666145324707,0.02921588532626629,0.0,1.2579410076141357,1.2668654918670654,3,2024-08-14 18:41:32.957285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04927912354469299,0.004096797201782465,0.045182324945926666,0.045182324945926666,0.0,0.0,0.0,0.38454362750053406,0.0,-1.2442234754562378,0.030003061518073082,0.0,1.2363831996917725,1.2491835355758667,3,2024-08-14 18:43:43.805343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
