train/total_loss_step,train/quant_loss_step,train/rec_loss_step,train/pix_rec_loss_step,train/geo_rec_loss_step,train/mask_rec_loss_step,train/perceptual_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/real_normal_loss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,created_at,val/rec_loss,val/aeloss,val/total_loss,val/quant_loss,val/pix_rec_loss,val/geo_rec_loss,val/mask_rec_loss,val/perceptual_loss,val/d_weight,val/disc_factor,val/g_loss,val/real_normal_loss,val/disc_loss,val/logits_real,val/logits_fake,train/total_loss_epoch,train/quant_loss_epoch,train/rec_loss_epoch,train/pix_rec_loss_epoch,train/geo_rec_loss_epoch,train/mask_rec_loss_epoch,train/perceptual_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/real_normal_loss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch
8.909494400024414,8.58263874053955,0.3268560767173767,0.3268560767173767,0.0,0.0,0.0,0.2825695276260376,0.0,-0.9540488719940186,5.219130992889404,0.0,1.2575068473815918,-0.02552526816725731,0,2024-08-23 16:00:48.304533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.321392059326172,4.08032751083374,0.24106445908546448,0.24106445908546448,0.0,0.0,0.0,0.037639863789081573,0.0,-0.7266183495521545,5.176422119140625,0.0,1.280713677406311,0.7387019991874695,0,2024-08-23 16:09:08.277636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2652678489685059,1.0217101573944092,0.2435576319694519,0.2435576319694519,0.0,0.0,0.0,0.11747647076845169,0.0,-0.6771445274353027,4.753496170043945,0.0,1.2863637208938599,0.8973828554153442,0,2024-08-23 16:17:28.876593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5218394994735718,0.30657273530960083,0.21526676416397095,0.21526676416397095,0.0,0.0,0.0,0.1214122325181961,0.0,-0.8139529228210449,4.802090644836426,0.0,1.2447668313980103,0.7416765093803406,0,2024-08-23 16:25:48.412376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5139919519424438,0.31551873683929443,0.1984732449054718,0.1984732449054718,0.0,0.0,0.0,0.44200557470321655,0.0,-0.9277219176292419,5.084643840789795,0.0,1.3135910034179688,1.1614917516708374,0,2024-08-23 16:34:06.832121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31070417165756226,0.11796720325946808,0.19273696839809418,0.19273696839809418,0.0,0.0,0.0,0.2862998843193054,0.0,-0.97166907787323,4.506941795349121,0.0,1.21318781375885,0.926813006401062,0,2024-08-23 16:42:27.392390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2366955727338791,0.08194437623023987,0.15475119650363922,0.15475119650363922,0.0,0.0,0.0,0.17592677474021912,0.0,-0.9610539674758911,4.4580078125,0.0,1.2357227802276611,1.0601662397384644,0,2024-08-23 16:50:45.849584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.20958736538887024,0.05819011107087135,0.15139725804328918,0.15139725804328918,0.0,0.0,0.0,0.1319449096918106,0.0,-1.011649250984192,4.522868633270264,0.0,1.2752257585525513,1.113844394683838,0,2024-08-23 16:59:03.927587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18700315058231354,0.02695469558238983,0.1600484549999237,0.1600484549999237,0.0,0.0,0.0,0.41626158356666565,0.0,-1.0763369798660278,4.50142240524292,0.0,1.249961256980896,1.0334705114364624,0,2024-08-23 17:07:22.300724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1787116825580597,0.02468779869377613,0.1540238857269287,0.1540238857269287,0.0,0.0,0.0,0.22975897789001465,0.0,-1.1987806558609009,4.418970108032227,0.0,1.2810866832733154,1.0584964752197266,0,2024-08-23 17:15:40.114681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16059359908103943,0.020006604492664337,0.1405870020389557,0.1405870020389557,0.0,0.0,0.0,0.36480605602264404,0.0,-1.1233285665512085,4.387487411499023,0.0,1.3198320865631104,1.1605350971221924,0,2024-08-23 17:24:00.747212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14712853729724884,0.018435360863804817,0.12869317829608917,0.12869317829608917,0.0,0.0,0.0,0.4092615246772766,0.0,-1.1161054372787476,4.619798183441162,0.0,1.2620025873184204,1.1127296686172485,0,2024-08-23 17:32:20.356353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14649634063243866,0.017899513244628906,0.12859682738780975,0.12859682738780975,0.0,0.0,0.0,0.40881451964378357,0.0,-1.1193724870681763,4.298316955566406,0.0,1.2860262393951416,1.138583779335022,0,2024-08-23 17:40:37.325878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14871568977832794,0.01999726891517639,0.12871842086315155,0.12871842086315155,0.0,0.0,0.0,0.549004316329956,0.0,-1.0897296667099,4.384958267211914,0.0,1.2047911882400513,1.0836163759231567,0,2024-08-23 17:48:55.102372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11891652643680573,0.012788190506398678,0.10612833499908447,0.10612833499908447,0.0,0.0,0.0,0.20670835673809052,0.0,-1.1584160327911377,4.583110809326172,0.0,1.2869815826416016,1.1982271671295166,0,2024-08-23 17:57:12.807944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12070048600435257,0.016307225450873375,0.10439325869083405,0.10439325869083405,0.0,0.0,0.0,0.26842084527015686,0.0,-1.2390286922454834,4.717387676239014,0.0,1.2906328439712524,1.2221254110336304,0,2024-08-23 18:05:31.210774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11846888065338135,0.016017140820622444,0.10245174169540405,0.10245174169540405,0.0,0.0,0.0,0.35574886202812195,0.0,-1.3158166408538818,4.447690010070801,0.0,1.3277157545089722,1.3084038496017456,0,2024-08-23 18:13:49.161741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09708715975284576,0.011440951377153397,0.08564620465040207,0.08564620465040207,0.0,0.0,0.0,0.3589734137058258,0.0,-1.3462868928909302,4.017547130584717,0.0,1.3313449621200562,1.3240615129470825,0,2024-08-23 18:22:05.688001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08749307692050934,0.009045366197824478,0.07844771444797516,0.07844771444797516,0.0,0.0,0.0,0.17895866930484772,0.0,-1.289568305015564,4.167619228363037,0.0,1.289265751838684,1.2860068082809448,0,2024-08-23 18:30:23.297779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0910126268863678,0.010406581684947014,0.08060604333877563,0.08060604333877563,0.0,0.0,0.0,0.3693417012691498,0.0,-1.2786833047866821,4.102840900421143,0.0,1.25543212890625,1.2373464107513428,0,2024-08-23 18:38:40.669182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09487670660018921,0.009235384874045849,0.08564132452011108,0.08564132452011108,0.0,0.0,0.0,0.29934054613113403,0.0,-1.349311113357544,3.9541125297546387,0.0,1.3239575624465942,1.306006908416748,0,2024-08-23 18:47:02.670531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07704940438270569,0.006322102155536413,0.07072730362415314,0.07072730362415314,0.0,0.0,0.0,0.17454008758068085,0.0,-1.3209552764892578,4.223511695861816,0.0,1.2922742366790771,1.2825462818145752,0,2024-08-23 18:55:20.487403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09145737439393997,0.0070181419141590595,0.0844392329454422,0.0844392329454422,0.0,0.0,0.0,0.5594496130943298,0.0,-1.3077433109283447,4.182971954345703,0.0,1.2900325059890747,1.2712117433547974,0,2024-08-23 19:03:37.207480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,2024-08-23 19:36:47.165699,0.08643317222595215,0.09491385519504547,0.09491385519504547,0.008480683900415897,0.08643317222595215,0.0,0.0,0.0,0.0,0.0,-1.3277416229248047,4.0991597175598145,0.0,1.6158263683319092,1.3277416229248047,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,2024-08-23 19:36:51.689932,,,,,,,,,,,,,,,,0.5626530647277832,0.4123508334159851,0.1501799374818802,0.1501799374818802,0.0,0.0,0.0,0.2725749611854553,0.0016912425635382533,-1.0573921203613281,4.477694034576416,0.0027093305252492428,1.2796796560287476,1.0589728355407715
0.089935302734375,0.00876344833523035,0.08117185533046722,0.08117185533046722,0.0,0.0,0.0,0.2643302381038666,0.0,-1.2655863761901855,4.488370895385742,0.0,1.2695688009262085,1.2351869344711304,1,2024-08-23 19:39:46.305301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08282262831926346,0.007630759850144386,0.07519187033176422,0.07519187033176422,0.0,0.0,0.0,0.20896603167057037,0.0,-1.2897018194198608,4.96119499206543,0.0,1.2918727397918701,1.3086228370666504,1,2024-08-23 19:48:06.318459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09248832613229752,0.007090708240866661,0.0853976160287857,0.0853976160287857,0.0,0.0,0.0,0.35870835185050964,0.0,-1.2653746604919434,4.228218078613281,0.0,1.2580006122589111,1.2721097469329834,1,2024-08-23 19:56:24.285798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08922670781612396,0.006596347317099571,0.08263035863637924,0.08263035863637924,0.0,0.0,0.0,0.2753342390060425,0.0,-1.3273580074310303,4.18382453918457,0.0,1.308500051498413,1.292183756828308,1,2024-08-23 20:04:42.234157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0727982297539711,0.006057276390492916,0.06674095243215561,0.06674095243215561,0.0,0.0,0.0,0.2838900685310364,0.0,-1.3107095956802368,4.28497314453125,0.0,1.301190972328186,1.326101541519165,1,2024-08-23 20:12:58.570384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08126289397478104,0.006072506308555603,0.07519038766622543,0.07519038766622543,0.0,0.0,0.0,0.2326531857252121,0.0,-1.2143975496292114,4.227006435394287,0.0,1.204344630241394,1.1940817832946777,1,2024-08-23 20:21:16.040607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0717548206448555,0.0053704651072621346,0.06638435274362564,0.06638435274362564,0.0,0.0,0.0,0.1385270357131958,0.0,-1.3016691207885742,3.909987211227417,0.0,1.290087103843689,1.3075668811798096,1,2024-08-23 20:29:34.237551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07990237325429916,0.0050196959637105465,0.07488267868757248,0.07488267868757248,0.0,0.0,0.0,0.4189854860305786,0.0,-1.3017938137054443,4.102441310882568,0.0,1.2803969383239746,1.2950103282928467,1,2024-08-23 20:37:51.813789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08035501837730408,0.005070079118013382,0.075284942984581,0.075284942984581,0.0,0.0,0.0,0.40508875250816345,0.0,-1.249281644821167,4.021932601928711,0.0,1.2343252897262573,1.2634373903274536,1,2024-08-23 20:46:09.865396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07726957648992538,0.004956789780408144,0.07231278717517853,0.07231278717517853,0.0,0.0,0.0,0.5590628385543823,0.0,-1.2485756874084473,3.984233856201172,0.0,1.2416199445724487,1.2588200569152832,1,2024-08-23 20:54:27.847947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07064061611890793,0.005366131197661161,0.06527448445558548,0.06527448445558548,0.0,0.0,0.0,0.18974514305591583,0.0,-1.336424469947815,4.250500202178955,0.0,1.3150304555892944,1.3320122957229614,1,2024-08-23 21:02:45.424540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0668025016784668,0.004313382785767317,0.06248911842703819,0.06248911842703819,0.0,0.0,0.0,0.5009448528289795,0.0,-1.2356030941009521,4.110620498657227,0.0,1.2212200164794922,1.2247099876403809,1,2024-08-23 21:11:02.881703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06446757167577744,0.0037321369163691998,0.06073543429374695,0.06073543429374695,0.0,0.0,0.0,0.20989157259464264,0.0,-1.2983882427215576,4.295862197875977,0.0,1.3056633472442627,1.352115273475647,1,2024-08-23 21:19:20.081620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06683510541915894,0.00398905947804451,0.06284604966640472,0.06284604966640472,0.0,0.0,0.0,0.24435892701148987,0.0,-1.276036024093628,4.0013532638549805,0.0,1.253536343574524,1.2800281047821045,1,2024-08-23 21:27:36.834115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0672716349363327,0.0049586123786866665,0.0623130202293396,0.0623130202293396,0.0,0.0,0.0,0.23992840945720673,0.0,-1.3122897148132324,3.919694423675537,0.0,1.3127871751785278,1.3259472846984863,1,2024-08-23 21:35:53.404820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0744149461388588,0.0058029452338814735,0.0686120018362999,0.0686120018362999,0.0,0.0,0.0,0.3174784183502197,0.0,-1.1714251041412354,4.250912189483643,0.0,1.1695654392242432,1.1915661096572876,1,2024-08-23 21:44:12.031328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06745577603578568,0.0040083592757582664,0.06344741582870483,0.06344741582870483,0.0,0.0,0.0,0.43734878301620483,0.0,-1.2615398168563843,3.8133792877197266,0.0,1.2521198987960815,1.2787569761276245,1,2024-08-23 21:52:28.579012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07237613946199417,0.004983897320926189,0.0673922449350357,0.0673922449350357,0.0,0.0,0.0,0.3183445632457733,0.0,-1.2900782823562622,3.9514107704162598,0.0,1.2648863792419434,1.2462263107299805,1,2024-08-23 22:00:49.385860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059735819697380066,0.0038405493833124638,0.05589526891708374,0.05589526891708374,0.0,0.0,0.0,0.22339902818202972,0.0,-1.281162142753601,4.006112575531006,0.0,1.2885255813598633,1.3037198781967163,1,2024-08-23 22:09:06.713572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06766330450773239,0.004850519355386496,0.06281278282403946,0.06281278282403946,0.0,0.0,0.0,0.3554815649986267,0.0,-1.2645745277404785,4.003523826599121,0.0,1.2512682676315308,1.255942940711975,1,2024-08-23 22:17:24.775871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06433340162038803,0.004213762003928423,0.0601196363568306,0.0601196363568306,0.0,0.0,0.0,0.5185533165931702,0.0,-1.2964372634887695,4.277595043182373,0.0,1.27634596824646,1.2834044694900513,1,2024-08-23 22:25:41.527460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059906527400016785,0.004211021587252617,0.05569550395011902,0.05569550395011902,0.0,0.0,0.0,0.4239327013492584,0.0,-1.344608187675476,4.035309791564941,0.0,1.325295090675354,1.314210295677185,1,2024-08-23 22:33:58.943409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04988739639520645,0.0032664574682712555,0.046620938926935196,0.046620938926935196,0.0,0.0,0.0,0.38115596771240234,0.0,-1.2645931243896484,4.341501235961914,0.0,1.2884917259216309,1.3009735345840454,1,2024-08-23 22:42:16.699408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07660647481679916,0.004560977220535278,0.07204549759626389,0.07204549759626389,0.0,0.0,0.0,0.5397512316703796,0.0,-1.233872652053833,4.225992202758789,0.0,1.215999960899353,1.2201786041259766,1,2024-08-23 22:50:34.077085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,2024-08-23 23:20:41.326399,0.06355320662260056,0.06832395493984222,0.06832395493984222,0.004770756233483553,0.06355320662260056,0.0,0.0,0.0,0.0,0.0,-1.5994853973388672,3.977018117904663,0.0,1.7717719078063965,1.5994853973388672,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,2024-08-23 23:20:42.997274,,,,,,,,,,,,,,,,0.07125819474458694,0.00495180394500494,0.06630638241767883,0.06630638241767883,0.0,0.0,0.0,0.33991971611976624,0.0,-1.2899255752563477,4.148069858551025,0.0,1.2820827960968018,1.289858341217041
0.056208331137895584,0.004165831953287125,0.05204249918460846,0.05204249918460846,0.0,0.0,0.0,0.16632574796676636,0.0,-1.3494380712509155,3.9152274131774902,0.0,1.331477403640747,1.3282711505889893,2,2024-08-23 23:26:28.623399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0606185682117939,0.004429447930306196,0.056189119815826416,0.056189119815826416,0.0,0.0,0.0,0.26119768619537354,0.0,-1.2368156909942627,3.8798842430114746,0.0,1.2493765354156494,1.2809486389160156,2,2024-08-23 23:34:46.077154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05732637643814087,0.004122735932469368,0.05320364236831665,0.05320364236831665,0.0,0.0,0.0,0.20407532155513763,0.0,-1.2312819957733154,3.923351287841797,0.0,1.2295684814453125,1.2450722455978394,2,2024-08-23 23:43:04.640591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05876501649618149,0.004601544700562954,0.05416347086429596,0.05416347086429596,0.0,0.0,0.0,0.35208386182785034,0.0,-1.2979518175125122,4.169607162475586,0.0,1.2905611991882324,1.3000319004058838,2,2024-08-23 23:51:23.348025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05468403548002243,0.004346499219536781,0.0503375381231308,0.0503375381231308,0.0,0.0,0.0,0.23512251675128937,0.0,-1.2652734518051147,3.904315948486328,0.0,1.267696499824524,1.2760043144226074,2,2024-08-23 23:59:41.579622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054323308169841766,0.0038428762927651405,0.0504804328083992,0.0504804328083992,0.0,0.0,0.0,0.20202699303627014,0.0,-1.1839829683303833,4.090442657470703,0.0,1.1843469142913818,1.188770055770874,2,2024-08-24 00:08:00.215263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047477301210165024,0.003373764455318451,0.04410353675484657,0.04410353675484657,0.0,0.0,0.0,0.4814954698085785,0.0,-1.3204927444458008,4.931248664855957,0.0,1.3087162971496582,1.3031326532363892,2,2024-08-24 00:16:18.326178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052911918610334396,0.003799919970333576,0.049111999571323395,0.049111999571323395,0.0,0.0,0.0,0.3014657497406006,0.0,-1.3690656423568726,3.808394193649292,0.0,1.3548563718795776,1.3549432754516602,2,2024-08-24 00:24:35.674759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04982225224375725,0.003566361963748932,0.046255890280008316,0.046255890280008316,0.0,0.0,0.0,0.2673928737640381,0.0,-1.284118413925171,4.319005966186523,0.0,1.2779518365859985,1.2818018198013306,2,2024-08-24 00:32:52.723264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0565597228705883,0.003962116781622171,0.05259760469198227,0.05259760469198227,0.0,0.0,0.0,0.3873787224292755,0.0,-1.285762906074524,4.890448570251465,0.0,1.2797825336456299,1.3069946765899658,2,2024-08-24 00:41:10.542727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.046148352324962616,0.003160751424729824,0.04298759996891022,0.04298759996891022,0.0,0.0,0.0,0.4566408097743988,0.0,-1.336082100868225,4.222163677215576,0.0,1.3176982402801514,1.3173342943191528,2,2024-08-24 00:49:28.899284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05401809513568878,0.003996068611741066,0.050022028386592865,0.050022028386592865,0.0,0.0,0.0,0.39540669322013855,0.0,-1.2959405183792114,3.903963088989258,0.0,1.3003126382827759,1.3084744215011597,2,2024-08-24 00:57:46.413975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05089408904314041,0.0034041940234601498,0.047489896416664124,0.047489896416664124,0.0,0.0,0.0,0.2929793894290924,0.0,-1.3282418251037598,3.964984893798828,0.0,1.3283573389053345,1.3542500734329224,2,2024-08-24 01:06:04.216459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056526005268096924,0.0043394071981310844,0.052186597138643265,0.052186597138643265,0.0,0.0,0.0,0.45788538455963135,0.0,-1.2811791896820068,4.3532209396362305,0.0,1.2785110473632812,1.299817442893982,2,2024-08-24 01:14:25.003502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.050053201615810394,0.003638333873823285,0.04641486704349518,0.04641486704349518,0.0,0.0,0.0,0.2894635498523712,0.0,-1.2961419820785522,4.049916744232178,0.0,1.2727667093276978,1.2532503604888916,2,2024-08-24 01:22:43.184314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04790424555540085,0.0035006997641175985,0.044403545558452606,0.044403545558452606,0.0,0.0,0.0,0.3087824285030365,0.0,-1.2838870286941528,4.055412292480469,0.0,1.2829318046569824,1.2964674234390259,2,2024-08-24 01:31:01.537145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.054970964789390564,0.004176770336925983,0.050794195383787155,0.050794195383787155,0.0,0.0,0.0,0.44775843620300293,0.0,-1.2438440322875977,3.9346933364868164,0.0,1.2487766742706299,1.263892412185669,2,2024-08-24 01:39:20.310637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05835990607738495,0.004000643268227577,0.05435926094651222,0.05435926094651222,0.0,0.0,0.0,0.45953723788261414,0.0,-1.2407032251358032,3.974956512451172,0.0,1.242502212524414,1.252049207687378,2,2024-08-24 01:47:38.170425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047187093645334244,0.0035656788386404514,0.04362141340970993,0.04362141340970993,0.0,0.0,0.0,0.44590768218040466,0.0,-1.2794815301895142,3.910261631011963,0.0,1.272137999534607,1.2771482467651367,2,2024-08-24 01:55:56.997273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048315923660993576,0.00365512166172266,0.04466080293059349,0.04466080293059349,0.0,0.0,0.0,0.3598516583442688,0.0,-1.372186541557312,3.996486186981201,0.0,1.348759412765503,1.3470396995544434,2,2024-08-24 02:04:14.845935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05244756489992142,0.0033147018402814865,0.04913286492228508,0.04913286492228508,0.0,0.0,0.0,0.37816235423088074,0.0,-1.3305552005767822,3.98185396194458,0.0,1.3070639371871948,1.3133779764175415,2,2024-08-24 02:12:32.134947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051178548485040665,0.0033706414978951216,0.047807905822992325,0.047807905822992325,0.0,0.0,0.0,0.26665231585502625,0.0,-1.3023618459701538,4.277972221374512,0.0,1.2836778163909912,1.2783509492874146,2,2024-08-24 02:20:50.191780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04454939812421799,0.0029757535085082054,0.04157364368438721,0.04157364368438721,0.0,0.0,0.0,0.18694539368152618,0.0,-1.2938450574874878,3.9443976879119873,0.0,1.2887871265411377,1.305433988571167,2,2024-08-24 02:29:07.484313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,2024-08-24 03:04:44.790620,0.05215158313512802,0.056062016636133194,0.056062016636133194,0.003910436760634184,0.05215158313512802,0.0,0.0,0.0,0.0,0.0,-1.656069040298462,3.941986083984375,0.0,1.5687789916992188,1.656069040298462,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,2024-08-24 03:04:51.243840,,,,,,,,,,,,,,,,0.0531022772192955,0.003769553964957595,0.04933273047208786,0.04933273047208786,0.0,0.0,0.0,0.3393949270248413,0.0,-1.2892595529556274,4.0626540184021,0.0,1.2820063829421997,1.2892398834228516
0.05301496759057045,0.003886372083798051,0.04912859573960304,0.04912859573960304,0.0,0.0,0.0,0.2664912939071655,0.0,-1.3170679807662964,4.106448173522949,0.0,1.2925019264221191,1.3053643703460693,3,2024-08-24 03:05:05.421972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051010195165872574,0.0033129798248410225,0.047697216272354126,0.047697216272354126,0.0,0.0,0.0,0.42094630002975464,0.0,-1.339604377746582,3.928697109222412,0.0,1.320365071296692,1.323644757270813,3,2024-08-24 03:13:24.635315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05026775971055031,0.0033007110469043255,0.046967048197984695,0.046967048197984695,0.0,0.0,0.0,0.27039390802383423,0.0,-1.2338719367980957,3.912522792816162,0.0,1.2161473035812378,1.2064911127090454,3,2024-08-24 03:21:42.475772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05207451060414314,0.0033301161602139473,0.04874439537525177,0.04874439537525177,0.0,0.0,0.0,0.2866933047771454,0.0,-1.3183168172836304,4.025095462799072,0.0,1.3003664016723633,1.29217529296875,3,2024-08-24 03:30:02.205973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
